Landmarkcoord1_,Landmarkcoord2_,Landmarkcoord3_
74.652,39.117,38.4774
87.4212,-28.5987,19.3513
4.57958,-3.42201,9.38424
-38.8105,10.535,39.368
-6.34659,37.7537,-65.158
34.7864,39.5137,23.3341
-2.61178,1.88619,0.927066
-15.1247,22.2869,82.8853
42.3058,-12.064,-38.8092
49.7533,60.8481,-39.258
62.5341,8.89573,76.8186
-53.4816,55.5658,-25.5502
9.4755,-3.13178,-2.76291
4.18529,-9.31269,-8.06177
-52.8382,11.722,-14.4547
0.154772,0.244596,0.464398
-3.81331,28.7514,-37.9757
-2.14792,9.60781,-2.88126
35.9832,-10.9005,-34.4544
52.4971,-50.994,20.7236
-13.7212,-21.5463,-57.881
-74.3215,-15.3105,-37.1311
42.5841,6.30024,-71.8218
-8.76388,29.5916,-45.0604
-73.4625,40.9638,36.1854
-8.6918,8.25,32.9706
63.9184,-52.2687,-16.8059
-15.5632,80.8144,36.3709
35.0632,10.1293,-30.2198
13.144,6.79302,-9.94691
1.7805,-10.6005,-3.18124
34.3255,43.772,9.19563
-61.766,57.8417,53.2211
10.4117,-21.589,-7.90613
28.5659,32.6547,87.3358
-12.9432,-37.5021,39.7093
-8.66494,-14.0951,42.1481
-15.542,-46.2777,54.1687
-33.1899,-66.0949,-4.19393
0.938927,3.69141,-3.09189
52.9376,59.617,52.5647
24.4203,-64.0844,-9.35402
-14.8576,15.4991,20.3885
-2.80502,79.3863,58.4572
-42.1963,11.869,-4.91096
-41.2856,-51.0447,57.1806
-62.3324,-62.4396,-5.23081
22.372,-27.1281,30.0877
-23.4166,-21.4239,-8.20819
3.34914,3.32601,-6.70193
-68.9348,-24.052,-21.7892
4.02395,-33.6957,82.1517
12.7349,49.2576,-53.0444
-1.79947,0.706818,-0.0569581
-48.1232,71.5144,46.6933
-35.7126,46.6021,31.1117
-21.3011,48.6424,5.47806
-30.8809,40.5287,53.415
0.376868,-5.15887,1.41613
-70.5301,9.30328,31.471
18.5957,3.39917,10.1907
20.1674,-2.87173,7.24216
25.1275,-29.9069,-2.22267
15.3689,-1.44503,-15.4993
56.8994,37.8666,-64.5304
40.3062,-47.0513,50.7366
28.42,72.6379,3.62746
3.09884,-3.2133,-1.95115
11.4515,-5.09936,-17.5365
-0.529731,0.00392818,-0.771109
-8.54536,-1.93793,14.3059
1.03844,-19.276,-5.7912
44.0416,-30.9507,-57.8034
-7.82785,-2.12385,3.59575
-27.6408,-29.6209,26.8944
-2.43836,30.7877,21.0136
-6.35223,-5.52124,6.64152
-24.6587,15.1066,-27.2564
0.177201,0.364079,0.684013
57.2953,5.26776,-39.8369
43.7109,4.40493,85.5809
-31.247,-43.3423,27.0528
66.203,21.358,-23.0432
-14.1213,-62.36,38.2545
53.4029,0.56942,22.8334
23.4135,44.6584,-40.1354
87.2531,-32.7403,5.2536
2.75219,-14.0796,26.2918
-32.4298,-25.2137,-32.4685
8.48683,-36.8138,7.18741
44.3436,-75.2613,-5.88038
40.8481,45.8616,59.5587
-75.3905,11.7882,36.9909
5.39502,-39.2523,74.3643
8.11668,11.3953,-15.9326
7.36763,0.576301,6.98992
19.6467,-16.5583,4.54854
-43.5274,26.8383,68.1021
-23.4013,48.7731,23.5792
72.0061,-65.2722,-22.6158
3.55408,5.65266,13.0308
61.0517,-35.3178,56.5008
3.56618,-49.0356,86.6461
-5.3427,-9.05234,-47.51
4.07842,6.4178,10.3237
10.0972,-44.9719,69.7662
59.294,-42.3485,-19.4231
-5.30171,1.92057,-5.99843
-25.1185,-12.2855,-5.3275
-2.28541,-14.2394,10.8082
8.5942,39.6335,-48.5671
-6.78652,28.9249,68.8293
19.0665,-39.9347,-37.9373
-31.5674,25.1839,5.05413
-1.6081,24.1445,-32.6115
-8.46857,-17.2895,8.42735
1.965,-49.4902,-69.879
42.7645,34.8167,30.6951
-38.5215,14.2608,73.2604
46.9216,8.45004,-55.2674
6.58579,3.15123,-3.92494
2.81886,-0.57026,5.68902
9.91247,-42.5681,64.5272
4.13465,-6.39183,26.6656
52.0762,9.58985,4.52009
-7.94367,29.9425,21.0435
-18.7185,11.8421,-5.75437
-21.7074,-67.7618,-24.582
0.298607,-0.110614,-0.492997
3.62979,-1.29745,5.75058
-19.5871,-14.0208,19.9126
-14.426,-10.6812,-13.1616
7.75873,-44.2765,39.9536
-0.501773,-0.943429,-0.584739
27.3346,-58.9557,61.1565
66.1416,-50.6865,18.4716
3.70705,4.3726,-13.2881
28.033,-30.3798,0.197094
54.4413,12.3744,-50.4903
-2.15364,-65.8625,70.5763
15.2923,34.5136,-37.9703
-7.61948,4.09597,-8.30965
3.34978,9.71897,58.1317
-58.2349,49.2964,-61.5256
59.9245,-31.1182,71.5774
40.9856,6.97207,34.8298
22.3955,1.57456,-2.45437
-21.5332,-22.7546,-15.4786
-48.7331,53.3958,-38.4689
8.82701,-0.40793,1.58053
17.3571,46.5053,6.555
-26.7776,-43.4233,43.3113
15.9573,21.1875,18.7832
0.806234,1.3292,-1.77205
-40.4411,-50.0613,-49.1372
-18.9166,-48.1815,26.6874
62.5614,17.6228,-65.4015
-9.4142,-22.1243,-23.2807
-42.1283,78.563,-34.8096
5.01762,-0.541787,2.61588
30.1275,-0.0158787,-9.1141
-11.4563,11.5531,12.5972
-40.967,-4.92117,47.7583
58.6334,1.54377,-27.1276
-51.345,56.6797,48.9453
20.1178,42.9576,-45.9699
-53.9678,-24.6874,53.6105
-59.8658,-1.67821,-45.1484
-41.468,29.2788,-60.0719
-5.46657,-36.4531,31.6618
28.6536,-31.5445,-17.0681
-34.9538,44.4902,-48.3927
-1.21624,1.99669,-1.19208
30.7743,49.1507,-0.274454
-71.4532,6.57805,5.62394
66.8346,-26.7403,-0.458025
-74.9657,50.2661,-31.0359
1.28656,5.3375,-3.76535
-19.7049,7.96582,12.2914
-25.6924,0.441815,57.3112
-45.1386,-6.4979,4.29359
5.34134,-4.78187,4.3445
-27.4593,30.5585,49.8303
1.98056,0.0255178,3.97603
-2.22756,0.987585,-0.558352
-57.947,32.3177,-3.90029
-0.403143,0.639373,0.383877
48.4496,-73.1816,11.1242
41.5866,-48.3455,32.7258
-38.2496,0.20611,33.0841
37.5193,54.5576,-56.1943
5.82438,30.1343,27.2359
13.2796,57.709,0.98829
12.5109,16.4328,-23.2733
2.90632,1.86744,-1.6893
6.11536,4.02618,-5.7676
29.4266,-28.552,24.7806
49.8253,-13.5071,-36.9081
31.6932,-20.5805,40.2518
11.011,-9.14314,13.3029
21.5938,36.305,28.1525
1.13558,-0.784326,-1.49415
-7.86487,4.58839,7.93275
28.1112,48.1817,-45.5776
0.220856,-5.46497,8.97778
13.0576,-1.77432,12.5892
-17.517,19.3386,-25.3942
-3.24577,-46.2194,-16.6266
4.7209,4.30552,-8.54614
23.6185,-26.0027,-20.9147
-13.5509,-15.3947,17.816
8.71206,-3.15148,13.0478
6.36034,-18.3636,-78.8533
-24.6049,31.0961,-12.6265
27.794,32.2677,-26.1142
1.83296,-2.49145,1.97552
-60.9889,27.4955,-25.392
-20.6417,-25.7101,6.73965
-38.4305,50.3373,48.1231
3.17645,59.9252,23.985
-16.3678,-11.1388,-2.56282
-19.8419,28.311,-32.5805
25.8924,-45.2232,-1.6151
-7.77538,-29.005,-44.6299
38.9047,-42.3688,2.21773
-27.0279,-25.9733,-27.5828
-18.7316,-30.3366,-51.5748
-26.9047,30.5923,-25.5479
-43.7364,-33.4731,-23.5647
12.1166,48.2392,-21.6925
1.35404,-4.81538,12.651
-20.8143,-19.3733,-45.9822
30.9237,36.9613,-37.1501
-2.70254,-3.16908,-1.766
21.7749,-28.1913,13.1828
0.22966,-0.78734,0.598113
22.2422,-10.043,13.2078
4.00294,-28.0542,29.5657
-8.54514,14.7376,-13.6593
6.25661,-24.6372,-20.5309
-50.9013,-10.0294,51.0758
1.83945,32.5472,-18.0797
36.5999,42.8336,-66.5377
-87.7096,-15.2675,-2.21883
0.672265,-17.31,9.99824
3.26328,-5.26912,-2.83252
45.0229,-26.4339,42.6672
11.0867,2.09871,-9.38171
20.7457,29.7892,-18.343
67.9366,11.9189,40.4403
62.6883,74.8259,12.3053
-1.10589,-24.268,3.31417
-1.78798,2.6115,1.30663
-9.99503,-6.03553,15.0838
0.381408,1.74735,1.74419
-36.9451,77.4418,-32.7735
-10.9395,-21.5781,-3.24259
-9.51263,-17.1615,-15.1375
-58.6797,53.8719,54.8526
-45.4226,25.0982,45.5224
-14.4955,-3.95838,-33.8801
20.7899,-19.1884,-26.5842
-35.2892,5.22776,-17.3219
74.6775,46.8597,9.87371
-78.5817,-6.1683,-15.7084
-25.8549,5.61432,1.21191
4.82466,5.49469,-3.73891
-12.6253,-59.0403,-14.4248
25.4864,24.5344,11.1239
35.3741,71.9988,4.99961
-14.8965,19.985,7.49192
12.2055,22.6856,-58.2524
26.8667,-11.2048,11.5998
-66.6155,-33.9938,10.4961
64.2597,63.5907,-10.0724
-4.60284,-34.8167,-18.8613
38.6231,-1.65801,-16.6992
-53.8478,8.18732,-70.2405
36.9284,-5.23747,44.0284
11.338,-4.61646,-28.3357
43.8706,20.888,-37.3325
9.12285,-22.0645,-23.0121
-59.2126,-47.4189,48.6867
-54.0424,17.746,-57.6921
32.3608,27.279,25.1317
-15.9153,10.7118,41.7091
-3.15063,-7.21522,-5.82606
-63.6734,-33.6529,-40.852
24.9354,-64.4344,59.0117
-45.0898,63.6798,7.41069
2.66193,-14.5616,-15.604
-7.3822,-13.7902,17.7172
68.5183,-63.0545,33.8131
8.2099,-48.2083,-44.8159
27.5752,-89.2144,-6.02216
-10.3968,-45.1861,-11.6387
42.9041,-14.3506,-52.8388
37.8672,-19.5794,20.473
-16.7197,44.3448,-46.9688
39.9587,-13.0867,71.2246
-32.3346,-10.7404,35.2659
-39.3513,-4.17403,41.0502
0.301382,-0.121766,0.211662
-43.1934,66.9522,59.6878
11.7433,10.0635,-14.1996
5.18758,-20.4925,-29.895
-76.6491,31.4904,17.415
-28.805,27.8172,71.7184
-21.1254,21.2138,-21.9909
-84.8562,20.3913,1.86989
72.437,1.86533,24.9162
-7.58314,26.0383,53.1462
0.398601,-0.420714,-0.568205
-77.4933,48.5247,-0.335292
24.2891,23.1842,71.4169
13.1845,-3.84575,9.29493
-5.5433,28.3955,20.588
-56.8412,-6.23022,21.7252
55.8122,-15.2339,-58.1623
79.9069,4.50581,14.2654
59.0577,-16.2382,-64.703
-0.2283,-1.54383,3.91599
-16.1009,17.7532,-26.7483
41.9315,18.2495,-27.8953
-25.2311,66.155,39.9526
-52.7031,46.92,26.2001
-6.26019,-15.2708,86.6635
-15.7911,15.7022,-18.9534
-19.8865,-51.98,-20.2914
4.7119,2.1802,-6.39913
-5.94039,-21.6473,10.3229
3.97601,4.79217,11.6457
-52.2051,-31.187,22.3229
77.1583,31.3279,-35.8609
-0.677296,11.7302,4.23095
-30.4121,45.2603,-57.0152
5.73574,-5.53291,0.0269335
10.2654,-16.7358,-1.40073
4.26573,-9.38252,5.93945
69.7988,2.07204,5.85285
-0.721119,1.03026,1.43504
-7.3965,9.5838,-15.2645
-10.7064,-49.5547,9.42128
28.527,-29.2788,-22.4851
-53.4606,45.4751,13.9934
-1.22993,-0.75505,-3.07889
15.9406,-19.7321,-41.3072
-46.9222,-45.789,32.1043
-54.3911,48.4378,-36.6141
15.4109,-41.217,-19.7794
-58.0812,49.6567,-31.6155
-31.9552,45.7639,39.2407
20.5404,-7.83311,-17.3088
-10.6652,1.0603,-2.65148
-6.44328,23.9352,34.3699
34.6745,-27.8535,-20.0225
74.8049,37.0616,-12.0196
16.4641,22.9525,46.3093
58.8468,9.7923,-26.4361
-2.93899,-1.05738,3.05199
-19.6858,-42.1766,-80.9077
21.759,-12.1249,-21.4087
-50.503,-31.7736,-14.0394
-15.5861,20.0291,10.7789
-4.01997,-38.4239,-11.722
-43.6318,75.0435,-31.1561
-33.9558,11.0989,36.619
29.7509,-19.5538,25.8229
-52.1378,-36.8603,-66.9754
-2.52969,-7.34053,10.8045
-21.1667,42.7352,40.1804
14.8007,1.90327,14.3133
52.2307,-30.6735,-63.2248
-65.4668,-59.6554,14.1119
47.8561,-12.622,3.4449
-15.9061,-37.9692,33.8285
31.0686,-67.6156,66.5277
-65.9036,65.2635,-11.4889
-4.06614,1.68002,-6.6779
-54.2515,-5.52598,-81.0602
17.0247,55.0045,-29.5595
-21.944,66.4127,-25.3106
-37.5216,-38.0644,-16.9539
34.7145,-37.2152,-29.0372
-32.7308,35.6002,32.8946
18.6014,-20.6651,38.1884
-13.4193,26.0234,-14.2257
28.596,5.6843,-12.6777
-14.01,33.2099,-46.6103
-26.6462,-3.09946,-37.5873
-37.0934,42.5259,28.5328
-77.919,-33.8675,28.9753
-65.37,15.4203,-25.9057
-32.5118,24.0671,11.8206
-1.52635,-2.17247,1.33582
17.5237,47.824,-54.2196
-1.18508,7.56775,2.31333
22.054,21.2563,2.8737
5.3745,-29.0276,88.0597
-26.9978,-11.4093,-26.6228
-60.8909,49.7886,29.2131
38.9646,-57.4831,6.29747
5.00742,3.78852,1.98861
-1.42316,21.7107,-11.8084
-59.1235,-43.1072,-20.384
-15.6798,-30.5439,36.1006
21.6349,27.4093,27.2142
-8.08888,9.15255,2.18433
-3.53071,-3.23352,0.894974
31.9688,-28.7321,-40.762
-7.43384,36.9391,48.1141
52.4759,65.5505,7.8619
16.5502,14.6391,8.2253
1.93023,0.657396,-3.53043
93.1497,-3.98227,-27.3094
2.97265,-2.59898,1.20313
-6.01629,-46.1001,-56.1233
-19.5411,-16.7929,-49.2771
2.50968,-0.866713,-28.4176
-77.6099,-29.5655,-41.7158
-28.3759,43.2032,-23.0758
10.9168,24.8026,-55.4305
-27.7828,-31.4011,10.0671
-5.52917,1.91631,-6.54441
37.3,23.9516,-25.4606
-34.3644,69.939,-17.237
14.4727,-6.03093,22.4861
-27.8915,-25.4028,18.1081
-10.4692,-25.7402,51.1717
-40.9105,42.778,-11.8265
-38.6246,19.1363,-25.3365
38.0476,-25.7394,-9.96168
12.3799,-34.2988,2.17994
37.9985,14.8026,14.7019
3.35246,-18.54,4.58592
34.7798,33.9334,-10.4652
-3.08123,22.2398,-84.8517
-51.1012,-57.6066,-41.7643
-9.26012,17.5769,-15.8332
-58.8447,-7.5196,-1.04815
-30.6533,-44.8277,20.5216
-19.48,-13.4787,18.7097
-9.49672,69.9296,64.531
87.4874,32.2792,20.9149
-39.3822,60.6942,20.8907
-0.222735,1.31161,-0.132921
-4.90846,11.7292,33.5124
-1.63428,-1.91718,-0.843267
34.0846,-19.591,-2.57856
-2.39548,-41.3476,30.0591
-74.8314,2.88414,64.2584
50.4373,33.6382,-54.0067
18.4778,16.4126,4.74706
-29.7177,31.2216,6.90168
-31.9355,25.1162,-4.1045
-36.2396,35.8647,85.1753
19.8031,22.3078,1.75349
9.00193,-4.89531,-7.12482
-6.57637,-4.04348,14.4225
11.1209,-18.8233,-6.98245
-6.38028,35.1044,35.3428
13.1514,31.6341,-38.5091
-67.8015,36.8677,15.4342
9.16175,-35.24,-33.8993
18.5674,-4.69759,-6.00015
-24.1722,-28.5055,41.051
4.81225,-7.10464,-4.88916
9.10412,9.85327,4.89126
-11.2486,11.2493,-2.15737
16.3581,7.7501,28.0801
2.91498,-22.4504,-23.6646
-1.38753,-0.971123,4.23963
-46.735,-35.4556,8.24143
-25.3163,10.6978,-10.0213
20.0836,73.1911,-61.4795
-17.4743,2.22505,-15.1415
41.1071,34.0884,27.0231
8.67498,-34.3254,-26.8979
9.49254,0.523689,1.84446
-12.7966,38.0866,-30.7335
14.7783,-4.38535,21.8687
9.15085,10.4151,-8.19426
-72.8213,-23.3499,-8.05212
8.91659,-43.3225,-19.8434
-65.5268,-28.7373,40.1844
28.6178,-66.3663,59.906
47.6278,-3.12493,18.4157
20.8348,22.5473,-12.4884
43.8877,-40.867,-54.3947
-15.7552,-15.6488,-0.845785
-30.7057,-44.9634,5.82462
60.4789,-11.1423,56.1937
-65.8953,-60.3696,-24.9044
-8.91185,0.854913,9.0806
-1.99022,-2.50341,-1.53575
-53.4273,-3.42916,-39.3098
40.2719,0.220118,31.1811
-42.7991,33.6216,40.6607
51.0345,-56.7186,34.6751
-11.5533,64.6682,-2.04245
-77.3353,-57.242,17.4278
54.8004,44.8427,-47.8631
-69.6477,23.0488,10.3353
4.29706,-2.08305,-5.06809
8.35288,13.3242,-19.2566
-19.9741,27.898,-22.6604
3.96465,-3.40229,8.47689
40.6074,24.0367,-59.9899
26.4783,-10.1158,-46.9354
-28.4157,-45.0406,-55.7464
20.5093,-40.3722,3.33036
22.3079,-20.4614,-48.443
46.2859,33.58,-33.3117
32.8375,-50.0828,60.7855
-34.4014,-18.3072,-28.5729
-11.6672,-29.1982,-22.0313
60.7654,-2.40362,-78.7194
-21.3858,-40.0094,29.7983
-11.9455,-10.2285,13.0615
-12.612,-12.0687,-3.49568
-36.0419,38.9278,33.1723
-39.6652,-25.5265,-8.93821
-35.1349,28.4229,-16.3367
-31.3324,33.482,-33.3737
9.80824,86.6465,28.7204
-6.5881,1.58257,1.50557
5.44347,-5.15393,-5.11104
21.5416,3.16928,-15.8323
-14.824,-30.2672,35.9705
32.1896,53.8925,32.6543
22.7504,0.540098,-39.562
0.572729,-0.38369,0.0310223
41.972,-34.9237,-61.8532
-8.68979,4.34692,6.14877
-15.8872,-10.4612,12.2927
23.9681,-5.89798,3.66352
10.8575,-17.0911,7.76419
0.519113,12.1478,7.27344
1.00301,1.32144,4.93626
8.8814,-10.1668,-14.2394
-19.5137,10.6884,-11.6459
-24.8143,82.3706,32.955
-13.5326,25.1008,-27.8063
18.3327,-55.9139,35.4462
33.4436,-38.4824,-32.2428
40.5215,-42.2561,31.068
-10.7944,-18.0031,24.7987
43.1071,-33.3335,-16.0127
5.4399,25.2808,-41.6086
-32.6662,55.5329,-0.21551
-25.2825,51.6141,-58.2754
-1.26233,-0.0948435,-0.059744
0.634081,-22.8035,-7.65601
-20.2719,32.1268,22.5582
-46.0983,-43.8495,-47.1806
-4.86611,-0.723812,-5.18674
-57.455,-15.3734,50.3979
60.7384,50.2217,46.331
-15.9653,-39.1149,37.0055
57.5666,-17.6117,51.1094
-11.5571,-3.39437,61.0044
-7.13235,-13.2694,-15.1575
21.4406,20.2089,-16.6981
-1.42652,-32.6452,11.894
34.3718,20.872,-34.9223
16.7782,2.65011,-7.12124
-52.5636,20.5603,-59.3205
83.7874,21.1201,32.4055
-72.3039,-15.3083,-48.9251
6.01564,-1.10277,4.45647
-2.17548,-34.4472,-31.5582
-10.0691,18.5581,-18.9111
-3.87172,0.826945,-4.64982
15.5176,-38.1431,-12.8666
-73.8186,33.9497,-21.6165
66.8586,-59.4735,-14.1146
-20.1299,-31.829,8.41377
33.336,45.9786,21.8377
-57.0848,-22.6279,66.2363
-12.1737,-15.5876,16.6062
18.7129,-74.4702,42.3524
13.0672,-45.7082,22.1009
12.5177,18.2361,29.2653
2.30615,39.3003,-30.6852
-1.44698,-4.15482,3.92659
-9.99098,5.40419,-5.03654
22.4753,23.3691,-58.1912
-4.37775,8.0892,19.546
-3.5736,3.7354,-3.77169
13.0722,0.459635,7.28494
-6.70471,-9.70133,5.26852
22.4295,22.2272,-0.320903
-1.7255,5.45447,-2.6465
1.54417,2.52017,0.0161215
-19.8749,-55.1906,-1.46219
41.5013,4.64767,3.65367
18.006,56.7902,35.4031
36.1017,74.1547,-22.9058
5.12625,6.75694,-4.87927
-21.9829,45.5553,11.1018
65.3628,-42.1406,26.3603
-46.4988,-26.0806,-33.5128
-4.58688,-17.5266,20.304
-22.5709,-58.7089,24.4749
-31.7689,-75.8244,-45.6245
-0.177938,-7.68814,-1.96618
-46.1046,-34.3978,20.9075
25.7976,29.971,-8.09771
67.3285,-71.1471,18.3484
-16.9211,37.2727,33.2955
49.5965,-62.1768,28.5733
-0.178272,-2.4223,0.779542
-19.0903,-16.6961,17.6543
-24.5852,49.45,4.76268
14.8375,-17.8961,45.4148
-19.9134,4.61995,13.9755
41.4906,-9.68856,-28.2195
-12.4621,-44.0268,-24.884
-3.61151,4.64427,2.82913
-35.8848,-73.2634,-31.9109
-8.82022,5.74779,-0.435739
-30.3394,-24.0571,-1.21965
56.2451,-46.9572,66.2444
-23.646,19.496,-28.4572
-32.5435,0.262953,52.438
-36.7714,-33.573,10.7378
78.2074,28.8099,45.116
-0.247383,-8.70834,-9.50025
-55.5235,30.072,36.7034
32.8282,-35.0672,-10.7471
-52.039,40.7217,52.8768
4.56249,-37.6553,68.8056
-46.9405,17.7922,0.311695
58.6472,-6.44771,7.36758
16.1301,40.014,42.4112
20.9402,-6.83173,-11.8176
-49.3168,-32.8688,43.2841
-58.4711,-55.2385,-30.5953
-22.7463,22.5855,13.4248
-9.85614,52.1028,11.5955
2.08586,-60.364,46.4194
-35.0725,-12.3813,18.4236
20.5904,11.2861,21.0564
-52.6554,33.7176,-21.5605
-56.817,-60.7636,-21.4657
22.5514,-21.4031,14.6562
-26.0536,-14.9787,-17.0775
27.8268,38.1661,-2.08382
53.9263,-17.049,9.83259
-56.1274,24.4585,-60.0966
-49.851,-36.2539,-57.2853
-23.4326,-63.509,60.6734
-62.8853,34.7036,-5.78592
-6.79305,-14.8325,4.7707
-16.7036,18.0724,-27.9447
-27.7897,9.42444,27.6765
-0.181661,8.45502,-9.3444
0.297821,-0.546301,0.322659
-56.2188,18.4478,-79.0483
-6.26582,-23.6193,28.8097
-38.8098,-34.1334,2.3414
-17.6031,-4.11148,10.9981
-62.4625,43.5894,-64.0229
-4.83422,-36.3886,26.2274
15.8499,-0.495058,20.3443
-8.39616,11.8279,30.2784
-7.00424,11.1344,-67.9186
-7.93386,-11.5548,-9.81586
21.8867,-11.377,21.5685
67.2837,41.2354,35.6057
-4.17521,4.86211,0.520197
2.61299,1.65869,3.1838
15.8074,-15.7207,20.7863
8.92554,-20.198,-12.9423
-1.3163,8.64772,1.35641
-27.3782,22.5526,-91.0713
11.1302,-22.2426,-23.1959
-20.0557,8.94777,-26.2381
37.6599,61.1633,58.3299
-10.7263,-11.4015,22.165
-4.98776,50.4429,7.66168
56.5028,29.4844,-72.9083
10.1802,13.3827,-20.7966
12.428,1.28494,-52.4509
-37.7155,-54.6599,-46.6253
5.76809,-7.45321,3.66029
-52.8702,-3.97041,-61.8252
37.9177,0.523599,29.4886
-9.97855,-36.9176,-32.7401
41.8809,-9.79109,-19.1469
-12.4185,8.87242,27.8938
-42.4291,36.0266,-31.4897
-3.30731,-9.4248,-12.7568
0.855955,0.652064,1.18212
-1.29247,-2.91344,-0.127304
-14.2238,6.23706,22.5884
0.613667,7.14597,-25.3327
4.94145,-28.9708,-31.2619
63.0108,-10.0427,-51.6955
12.2539,-5.73186,5.04453
28.4249,32.065,10.3223
46.5281,47.8723,32.7807
12.6384,4.90319,-6.45023
44.9023,-63.151,50.6124
-41.5947,1.61462,41.2896
-6.91163,-18.9669,-17.643
-21.989,9.39908,47.943
12.4206,-66.0996,36.1883
72.3184,-40.2262,32.1478
48.6134,-57.9279,39.9323
-33.916,-28.0793,-24.6559
-3.38767,-27.4431,14.1956
0.46362,7.21404,15.7086
8.77222,4.47325,-1.50044
75.7689,-26.4423,5.58485
30.924,-22.4397,-17.9104
-48.357,-51.5464,36.4798
44.8058,-31.8818,-40.9824
59.6681,5.17113,-35.3944
-8.46315,9.98226,57.0243
36.4716,-53.3487,-37.8244
46.7963,-5.78157,37.3736
12.7911,-11.9039,-23.694
-7.51953,13.3668,-11.8119
17.2641,57.7175,-54.0455
24.6049,-53.6114,22.2803
-38.7925,-42.5719,-10.7436
18.7148,33.0869,-49.9282
-0.578769,-5.69992,5.70704
-35.8437,-48.2732,25.8737
11.6091,17.5661,20.808
4.09896,15.1931,-46.7704
-0.956386,-2.5561,-8.59697
-12.8031,34.3155,-30.7074
-0.134346,1.18457,3.91226
0.962791,-17.0375,15.3751
46.2855,11.0169,34.655
35.0253,-22.8922,-20.6607
0.914208,51.0844,-39.0769
-20.1636,68.5143,36.5546
-11.3441,7.93905,-8.45091
-5.73742,-70.9245,34.5819
-28.0594,9.44109,-39.5143
-14.9955,-24.7355,13.3731
-4.41304,41.1557,-0.0808197
7.11317,-43.1406,-11.39
-0.897645,5.93832,-5.86748
-23.3235,-41.2003,39.7199
8.92736,-11.3122,7.04938
13.1323,-10.4964,-70.8262
2.1718,11.4554,-10.471
37.5303,-25.723,41.205
5.68205,10.0463,-1.02176
18.1049,-78.0714,41.5504
-43.1078,-78.8429,15.9376
18.6359,32.0119,-32.6276
-56.6418,56.8309,44.4241
-8.37771,-13.9879,-9.88601
6.92675,-5.70609,19.7816
-12.6395,-27.5229,-89.7349
24.6196,-29.8684,4.29661
-1.45943,-37.281,17.4637
-35.8501,31.4427,23.7321
-0.102156,4.40074,6.41712
23.793,26.6797,69.8147
-32.2484,-25.0417,30.9399
35.8457,11.1432,-29.085
64.2194,72.9764,-13.7664
46.5839,-10.9933,65.91
-12.2105,-9.43964,15.7738
-93.9508,-5.70254,-32.0384
-5.60734,-91.5055,-2.45102
8.26683,7.35134,53.6955
0.864781,8.46358,-1.00043
-4.15537,4.23125,-2.65339
-20.0892,0.716946,18.3051
15.6165,22.7516,-5.86013
-62.5257,-53.1771,-55.6206
-6.15374,25.146,44.966
4.69637,3.31868,0.404134
56.8328,-54.4279,-31.1765
35.1564,44.4952,-32.1307
-12.8852,9.621,-8.58134
-5.21399,6.37424,2.83168
28.8234,-13.8016,37.3157
41.0451,-36.4826,-38.7357
36.1045,-0.647243,-28.3046
-27.2097,-13.1869,1.41446
-36.7876,-24.7068,-45.079
47.3122,53.286,-30.6471
-6.2549,-4.40256,-3.72365
11.1232,41.6129,-65.8472
-61.5245,44.3331,-8.01728
-39.306,60.2221,26.0285
66.3979,-8.75185,-57.2554
-29.0697,-81.5198,8.81598
41.5464,-8.35682,-48.8679
-10.7308,-12.4761,2.46021
-26.9205,16.2108,34.8071
-4.22195,8.78329,26.2573
16.6968,-47.9268,-58.9053
16.8239,16.8411,14.2968
53.998,60.9601,10.7407
-2.32308,13.7296,33.2608
-78.043,-61.5558,-3.86671
-34.9641,-43.7485,-9.25864
-23.7845,21.6989,8.82939
33.3331,-63.6123,36.9823
8.26509,-80.5586,7.07079
-26.3018,46.1956,37.319
-53.1353,-55.9063,45.6922
21.5958,15.9688,5.02185
-13.7502,-9.71965,-28.1377
-64.3899,11.0194,51.1516
-14.7376,-30.1709,-2.61795
12.6901,6.26211,-7.74328
33.3358,-17.6646,-32.9024
55.4332,38.0223,-2.55815
1.99441,0.58162,-1.90071
-15.9756,-10.7464,-47.74
12.6463,29.2677,-22.5
4.95175,-56.464,55.9649
-14.5831,-33.2055,-33.0146
23.4444,-22.1373,-30.6604
0.963529,-23.9072,-14.743
59.3604,54.3514,48.2593
22.5961,-11.3844,-43.1255
41.5353,48.9704,8.93916
28.3383,49.3781,-45.5211
10.9301,35.233,31.3678
6.46536,-19.7577,5.72074
-69.659,-3.45816,-51.2116
-10.7122,2.91421,-69.4728
-29.0011,16.0999,-61.3965
-3.27127,29.4753,-19.6822
-6.34422,-5.6259,4.35192
-14.5166,-63.8086,49.954
19.2646,-63.916,2.70121
0.13884,-13.5842,20.1704
45.4884,70.8176,-8.40087
5.50409,-12.2181,5.57201
-22.252,17.3789,68.443
-0.24851,-0.19612,-0.177162
1.86918,-10.4161,-0.94408
1.6008,34.985,5.93665
1.64966,-28.2886,12.8854
-46.163,-38.3389,-31.3697
-11.4126,34.6479,24.7383
29.0839,43.166,-20.6442
-1.87672,-10.1179,-22.2683
16.8434,-37.5372,-30.0107
-24.8515,81.9329,36.5591
50.8586,53.9952,-62.6056
-28.1122,28.6113,-2.38405
-7.46413,-81.9105,-50.2958
-19.3438,2.32354,22.5634
